,Time(ms),T1CA(v),T1CB(v),T1CC(v),T1CD(v),T1Therm(c),T2CA(v),T2CB(v),T2CC(v),T2CD(v),T2Therm(c)
26,30211,32.31881791867768,31.718935316124764,34.06451395651904,35.926993587762354,26.17816811,32.83654046762875,34.31194812263407,30.875301994386227,28.05595108676856,25.28660326
27,31340,32.30968473207021,31.705476062155597,34.052889562544934,35.917186452866616,26.17797435,32.82051054634999,34.47324710893118,30.872596614904595,28.034418669321724,25.28657233
28,32469,32.31040186297616,31.67698127174225,34.02189929544158,35.91552229144454,26.1774254,32.80966507195417,34.442634108864695,30.870050193422237,28.03591145281541,25.28613927
29,33598,32.29246052031571,31.67080226801521,33.99489625536036,35.87976787364569,26.17648898,32.79200048148923,34.658067392672045,30.851777400299277,28.024039886242445,25.28641766
30,34727,32.27658905477372,31.656914243995345,33.9625598014329,35.845839022855984,26.17619837,32.78159406916855,34.32844092681,30.835320488153044,28.030961461506323,25.28579902
31,35856,32.24449460916416,31.63301009265392,33.93740772710225,35.825400886378254,26.17561718,32.76044523974821,34.3468874160468,30.834037877949328,28.03380616271317,25.2854897
32,36985,32.23671451271688,31.632975319550155,33.92731050327008,35.808032330963826,26.17526201,32.755354114333926,34.75239316499173,30.818273670497526,28.044868153777507,25.28521132
33,38114,32.200181766286995,31.603251388324843,33.91604840499221,35.77634919455119,26.17503599,32.73447598841043,34.366792880393426,30.824573690004623,28.019103856217832,25.28434527
34,39243,32.207502004690504,31.59831301821525,33.87660522976433,35.754893340402205,26.17432568,32.717157138551975,34.62227799793538,30.807807904380752,28.011985033063063,25.28409783
35,40372,32.184121129522815,31.572391732168,33.857550318881174,35.752227478657225,26.17510057,32.70718028993812,34.345403286193694,30.80004751774561,28.04840984526306,25.28431434
36,41501,32.191265266715845,31.558178962721435,33.84231415600428,35.722402354651656,26.17448712,32.69070204567513,34.34287845946184,30.776635241286897,28.019477052091247,25.28282977
37,42630,32.178992869663006,31.546667297250558,33.81489682865551,35.70400006421765,26.17400282,32.6752607857724,34.390808887788225,30.769604919235242,27.990494857451303,25.28316997
38,43759,32.17088808660891,31.53651207751392,33.794909689155226,35.68579162476864,26.1740674,32.660650870556026,34.364166789695076,30.770924889328,28.010478288284904,25.28292255
39,44888,32.16056449709233,31.53590944194439,33.773421046238084,35.685290569256566,26.17435797,32.64377084531351,33.968480743031144,30.762977227325454,28.029194106084663,25.28236586
40,46017,32.15045690671673,31.52428196435673,33.760916415218155,35.658422494174715,26.1747777,32.631888624016625,34.16417335830998,30.75471141136328,28.022575204308534,25.28267513
41,47146,32.14016014511893,31.50309040979647,33.75217854063319,35.6295506077458,26.1745194,32.610253715598006,34.68897225225984,30.746876066988964,28.020343188701073,25.28177826
42,48275,32.12907883887055,31.49695767197867,33.72107178608526,35.59156608221697,26.17332483,32.59017915163355,34.818224418123904,30.72646876300751,27.98729808128857,25.28128345
43,49404,32.09688946370221,31.476635739699915,33.71185512835949,35.58221154008705,26.17387368,32.57142153643531,34.17712643861201,30.71508565693985,28.000697871538883,25.28149993
44,50533,32.07142495350899,31.45399520758692,33.68780343260125,35.55978643101308,26.17332483,32.55622295984291,34.09886196987211,30.697252615886736,27.98768541743729,25.28119068
45,51662,32.07980042338466,31.456267246824588,33.683298593290104,35.53516365960705,26.17303427,32.5411832434605,34.20951575054961,30.690914998529514,28.030348775906937,25.28072681
46,52791,32.064943603488985,31.44438486470507,33.6587289561823,35.51443474665181,26.17287285,32.541463445325654,34.45105804539076,30.678670711325076,27.994930966097282,25.2808505
47,53920,32.035365823029935,31.422057290525977,33.63415964813507,35.50540301569606,26.17261458,32.528086655775155,34.392952845907175,30.676077649471672,27.987206616976188,25.28115975
48,55049,32.03305208700868,31.40673148707154,33.609020407166945,35.47338064005968,26.14951237,32.51147757148868,34.20607761313893,30.664160796708845,27.985523745224675,25.28375761
49,56178,32.02276873937027,31.38908737847018,33.57397841716818,35.45415448293943,26.14954462,32.49095444708078,33.92755333073262,30.66079079193984,28.001430123010426,25.28326276
50,57307,32.01830395457884,31.368765446191418,33.54610797340367,35.42872386219549,26.14970586,32.46865655255411,34.05476312494094,30.6545188518398,27.991593324154028,25.28369575
51,58436,31.98997092076182,31.345800168651714,33.50820545980142,35.40738095088734,26.14925439,32.437708256548106,34.33392175837313,30.637509632034416,27.97417304195706,25.2832009
52,59565,31.976697292022067,31.319507871268513,33.48464570960711,35.39389023657538,26.14889967,32.41935242232939,33.848515192388724,30.604155817711018,27.96463909557924,25.28267513
53,60694,31.947971813905916,31.295568946823323,33.46061968057395,35.34133279896875,26.14880293,32.39557848136731,33.59573227476836,30.589159034731747,27.984713990725226,25.28255142
54,61823,31.938202668044198,31.299846627961337,33.441668423772825,35.31940833470561,26.14899641,32.36976809023952,33.94394454844533,30.580200514075145,27.979397784184954,25.2829844
55,62952,31.92854186570065,31.2950706305651,33.41054883586235,35.29472108320499,26.14889967,32.354317569427685,33.912951002262666,30.565868594344334,27.974792708198684,25.2826442
56,64081,31.889168111461096,31.278121984039082,33.39669768895775,35.280664833286366,26.14893192,32.34186544603219,33.6722078542655,30.564295909588058,27.97610954370984,25.28279884
57,65210,31.870252365032513,31.25713906810143,33.37652956613963,35.2498704543558,26.14870619,32.325676664543444,33.83181921528636,30.542671672660077,27.996585736289017,25.28292255
58,66339,31.882362074834276,31.25258320213328,33.36315720237584,35.22650771435226,26.14931888,32.30852569834488,33.90602409545805,30.52807751982268,28.004049474766607,25.28307719
59,67468,31.881672115794785,31.235785435515133,33.345590961546996,35.19421057958671,26.14870619,32.298437006444175,34.074376729766264,30.511732925304667,27.967455695226317,25.2826442
60,68597,31.843218077642767,31.203348907508655,33.31010901755561,35.16314144152699,26.14802903,32.26893673668707,33.73491830674828,30.49977871265279,27.974898312786365,25.2826442
61,69761,31.822692312139488,31.17384540239874,33.291597714747105,35.11851710906071,26.1689023,32.23589618760153,33.71751186939681,30.484164420679345,27.95822442233624,25.27930434
62,70890,31.80760573519577,31.164235059516898,33.25295711826866,35.08294011419727,26.1686118,32.214158696805164,33.39133644081379,30.478332232649155,27.963695634932336,25.27902604
63,72019,31.80263981863937,31.137757109122056,33.23027760512018,35.06797908944824,26.16877319,32.20733958073604,33.75158848411396,30.456511439871772,27.976039021324166,25.27973725
64,73148,31.771533190757324,31.12668629588199,33.211041381858614,35.03547208634936,26.16883774,32.18801206343919,33.944325094561506,30.4546203631948,27.92623571878222,25.27948987
65,74277,31.747123912036265,31.11232294121487,33.19435537807559,35.03322637197229,26.16854725,32.1673395771896,33.71732159633872,30.44555880539196,27.922996700784413,25.27908788
66,75406,31.735731333140457,31.092151594156668,33.16194126585175,34.99643780845261,26.16864408,32.14986162966196,33.33656779227768,30.421846935937612,27.948732717793494,25.27942802
67,76535,31.73524395928255,31.081660136187843,33.14640730315189,34.96672562728788,26.1681922,32.13607379822283,33.37138034448391,30.400391175451972,27.9540983258019,25.27914972
68,77664,31.727382691183564,31.06300731288991,33.118977142440585,34.955109353432555,26.16793399,32.11330882143451,33.59961449014682,30.405137309127856,27.94463472281893,25.27961356
69,78793,31.694517114882814,31.044435823292318,33.09663392920269,34.93585034021316,26.16835358,32.10475197888303,33.61424197336005,30.388867672349026,27.919694320034,25.27989187
70,79922,31.67460013676731,31.0234299217437,33.06177325158233,34.88500552677485,26.16854725,32.07898836721917,33.20669385275938,30.376801142068924,27.936072517638614,25.28072681
